"ID","DETAIL_ATTRIBUTES"
478841,"Height (in):2.00|Hub Barrel Outside Diameter:2.36 in|Hub Bore Fit:Clearance|Hub Length:1.690 in|Hub Material:Steel|Hub Shoulder Diameter:2.600 in|Hub Straight Bore Diameter [Max]:0.9385 in|Hub Straight Bore Diameter [Min]:0.9375 in|Hub Straight Bore Diameter [Nom]:0.9375 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1250 in|Keyway Fit:Commercial|Keyway Width:0.2500 in|Length (in):1.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:4|Volume unit:Cubic inch|Width (in):2.00"
478842,"Height (in):9.00|Hub Barrel Outside Diameter:2.36 in|Hub Bore Fit:Clearance|Hub Length:1.690 in|Hub Material:Steel|Hub Shoulder Diameter:2.600 in|Hub Straight Bore Diameter [Max]:1.0010 in|Hub Straight Bore Diameter [Min]:1.0000 in|Hub Straight Bore Diameter [Nom]:1.0000 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1250 in|Keyway Fit:Commercial|Keyway Width:0.2500 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478844,"Height (in):9.00|Hub Barrel Outside Diameter:2.36 in|Hub Bore Fit:Clearance|Hub Length:1.690 in|Hub Material:Steel|Hub Shoulder Diameter:2.600 in|Hub Straight Bore Diameter [Max]:1.1260 in|Hub Straight Bore Diameter [Min]:1.1250 in|Hub Straight Bore Diameter [Nom]:1.1250 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1250 in|Keyway Fit:Commercial|Keyway Width:0.2500 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478845,"Height (in):2.00|Hub Barrel Outside Diameter:2.36 in|Hub Bore Fit:Clearance|Hub Length:1.690 in|Hub Material:Steel|Hub Shoulder Diameter:2.600 in|Hub Straight Bore Diameter [Max]:1.1885 in|Hub Straight Bore Diameter [Min]:1.1875 in|Hub Straight Bore Diameter [Nom]:1.1875 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):1.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:4|Volume unit:Cubic inch|Width (in):2.00"
478846,"Height (in):9.00|Hub Barrel Outside Diameter:2.36 in|Hub Bore Fit:Clearance|Hub Length:1.690 in|Hub Material:Steel|Hub Shoulder Diameter:2.600 in|Hub Straight Bore Diameter [Max]:1.2510 in|Hub Straight Bore Diameter [Min]:1.2500 in|Hub Straight Bore Diameter [Nom]:1.2500 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1250 in|Keyway Fit:Commercial|Keyway Width:0.2500 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478848,"Height (in):9.00|Hub Barrel Outside Diameter:2.36 in|Hub Bore Fit:Clearance|Hub Length:1.690 in|Hub Material:Steel|Hub Shoulder Diameter:2.600 in|Hub Straight Bore Diameter [Max]:1.3760 in|Hub Straight Bore Diameter [Min]:1.3750 in|Hub Straight Bore Diameter [Nom]:1.3750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1563 in|Keyway Fit:Commercial|Keyway Width:0.3123 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478849,"Height (in):2.00|Hub Barrel Outside Diameter:2.36 in|Hub Bore Fit:Clearance|Hub Length:1.690 in|Hub Material:Steel|Hub Shoulder Diameter:2.600 in|Hub Straight Bore Diameter [Max]:1.2385 in|Hub Straight Bore Diameter [Min]:1.4375 in|Hub Straight Bore Diameter [Nom]:1.4375 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1875 in|Keyway Fit:Commercial|Keyway Width:0.3750 in|Length (in):1.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:4|Volume unit:Cubic inch|Width (in):2.00"
478850,"Height (in):9.00|Hub Barrel Outside Diameter:2.36 in|Hub Bore Fit:Clearance|Hub Length:1.690 in|Hub Material:Steel|Hub Shoulder Diameter:2.600 in|Hub Straight Bore Diameter [Max]:1.5010 in|Hub Straight Bore Diameter [Min]:1.5000 in|Hub Straight Bore Diameter [Nom]:1.5000 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1875 in|Keyway Fit:Commercial|Keyway Width:0.3750 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478852,"Height (in):9.00|Hub Barrel Outside Diameter:2.36 in|Hub Bore Fit:Clearance|Hub Length:1.690 in|Hub Material:Steel|Hub Shoulder Diameter:2.600 in|Hub Straight Bore Diameter [Max]:1.6260 in|Hub Straight Bore Diameter [Min]:1.6250 in|Hub Straight Bore Diameter [Nom]:1.6250 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1875 in|Keyway Fit:Commercial|Keyway Width:0.3750 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478853,"Height (in):9.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Rough Bore|Hub Length:1.750 in|Hub Material:Steel|Hub Shoulder Diameter:3.130 in|Hub Straight Bore Diameter [Max]:1.875 in / 48mm|Hub Straight Bore Diameter [Min]:0.375 in / 10mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478855,"Height (in):3.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Rough Bore|Hub Length:1.75 in|Hub Material:Steel|Hub Shoulder Diameter:3.125 in|Hub Straight Bore Diameter [Max]:1.875 in / 48mm|Hub Straight Bore Diameter [Min]:0.375 in / 10mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):1.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:9|Volume unit:Cubic inch|Width (in):3.00"
478856,"Height (in):3.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Clearance|Hub Length:1.750 in|Hub Material:Steel|Hub Shoulder Diameter:3.130 in|Hub Straight Bore Diameter [Max]:0.7510 in|Hub Straight Bore Diameter [Min]:0.7500 in|Hub Straight Bore Diameter [Nom]:0.7500 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.0938 in|Keyway Fit:Commercial|Keyway Width:0.1875 in|Length (in):1.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:9|Volume unit:Cubic inch|Width (in):3.00"
478857,"Height (in):3.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Clearance|Hub Length:1.750 in|Hub Material:Steel|Hub Shoulder Diameter:3.130 in|Hub Straight Bore Diameter [Max]:0.8760 in|Hub Straight Bore Diameter [Min]:0.8750 in|Hub Straight Bore Diameter [Nom]:0.8750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.0938 in|Keyway Fit:Commercial|Keyway Width:0.1875 in|Length (in):1.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.039|Volume unit:GLL|Width (in):3.00"
478858,"Height (in):3.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Clearance|Hub Length:1.750 in|Hub Material:Steel|Hub Shoulder Diameter:3.130 in|Hub Straight Bore Diameter [Max]:0.9285 in|Hub Straight Bore Diameter [Min]:0.9375 in|Hub Straight Bore Diameter [Nom]:0.9375 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1250 in|Keyway Fit:Commercial|Keyway Width:0.2500 in|Length (in):1.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:9|Volume unit:Cubic inch|Width (in):3.00"
478859,"Height (in):3.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Clearance|Hub Length:1.750 in|Hub Material:Steel|Hub Shoulder Diameter:3.130 in|Hub Straight Bore Diameter [Max]:1.0010 in|Hub Straight Bore Diameter [Min]:1.0000 in|Hub Straight Bore Diameter [Nom]:1.0000 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1250 in|Keyway Fit:Commercial|Keyway Width:0.2500 in|Length (in):1.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:9|Volume unit:Cubic inch|Width (in):3.00"
478881,"Height (in):3.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Clearance|Hub Length:1.75 in|Hub Material:Steel|Hub Shoulder Diameter:3.130 in|Hub Straight Bore Diameter [Max]:1.0635 in|Hub Straight Bore Diameter [Min]:1.0625 in|Hub Straight Bore Diameter [Nom]:1.0625 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1250 in|Keyway Fit:Commercial|Keyway Width:0.2500 in|Length (in):1.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:9|Volume unit:Cubic inch|Width (in):3.00"
478882,"Height (in):9.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Clearance|Hub Length:1.750 in|Hub Material:Steel|Hub Shoulder Diameter:3.130 in|Hub Straight Bore Diameter [Max]:1.1260 in|Hub Straight Bore Diameter [Min]:1.1250 in|Hub Straight Bore Diameter [Nom]:1.1250 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1250 in|Keyway Fit:Commercial|Keyway Width:0.2500 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478896,"Height (in):3.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Clearance|Hub Length:1.750 in|Hub Material:Steel|Hub Shoulder Diameter:3.130 in|Hub Straight Bore Diameter [Max]:1.1885 in|Hub Straight Bore Diameter [Min]:1.1875 in|Hub Straight Bore Diameter [Nom]:1.1875 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):1.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:9|Volume unit:Cubic inch|Width (in):3.00"
478897,"Height (in):9.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Clearance|Hub Length:1.750 in|Hub Material:Steel|Hub Shoulder Diameter:3.130 in|Hub Straight Bore Diameter [Max]:1.2510 in|Hub Straight Bore Diameter [Min]:1.2500 in|Hub Straight Bore Diameter [Nom]:1.2500 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1250 in|Keyway Fit:Commercial|Keyway Width:0.2500 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478904,"Height (in):3.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Clearance|Hub Length:1.75 in|Hub Material:Steel|Hub Shoulder Diameter:3.130 in|Hub Straight Bore Diameter [Max]:1.3135 in|Hub Straight Bore Diameter [Min]:1.3125 in|Hub Straight Bore Diameter [Nom]:1.3125 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1563 in|Keyway Fit:Commercial|Keyway Width:0.3123 in|Length (in):1.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:9|Volume unit:Cubic inch|Width (in):3.00"
478905,"Height (in):9.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Clearance|Hub Length:1.750 in|Hub Material:Steel|Hub Shoulder Diameter:3.130 in|Hub Straight Bore Diameter [Max]:1.3760 in|Hub Straight Bore Diameter [Min]:1.3750 in|Hub Straight Bore Diameter [Nom]:1.3750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1563 in|Keyway Fit:Commercial|Keyway Width:0.3123 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478908,"Height (in):3.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Clearance|Hub Length:1.750 in|Hub Material:Steel|Hub Shoulder Diameter:3.130 in|Hub Straight Bore Diameter [Max]:1.4385 in|Hub Straight Bore Diameter [Min]:1.4375 in|Hub Straight Bore Diameter [Nom]:1.4375 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1875 in|Keyway Fit:Commercial|Keyway Width:0.3750 in|Length (in):1.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:9|Volume unit:Cubic inch|Width (in):3.00"
478909,"Height (in):3.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Clearance|Hub Length:1.750 in|Hub Material:Steel|Hub Shoulder Diameter:3.130 in|Hub Straight Bore Diameter [Max]:1.5010 in|Hub Straight Bore Diameter [Min]:1.5000 in|Hub Straight Bore Diameter [Nom]:1.5000 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1875 in|Keyway Fit:Commercial|Keyway Width:0.3750 in|Length (in):1.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:9|Volume unit:Cubic inch|Width (in):3.00"
478910,"Height (in):9.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Clearance|Hub Length:1.750 in|Hub Material:Steel|Hub Shoulder Diameter:3.130 in|Hub Straight Bore Diameter [Max]:1.6260 in|Hub Straight Bore Diameter [Min]:1.6250 in|Hub Straight Bore Diameter [Nom]:1.6250 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1875 in|Keyway Fit:Commercial|Keyway Width:0.3750 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478917,"Height (in):3.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Clearance|Hub Length:1.750 in|Hub Material:Steel|Hub Shoulder Diameter:3.130 in|Hub Straight Bore Diameter [Max]:1.6885 in|Hub Straight Bore Diameter [Min]:1.6875 in|Hub Straight Bore Diameter [Nom]:1.6875 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1875 in|Keyway Fit:Commercial|Keyway Width:0.3750 in|Length (in):1.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:9|Volume unit:Cubic inch|Width (in):3.00"
478918,"Height (in):9.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Clearance|Hub Length:1.750 in|Hub Material:Steel|Hub Shoulder Diameter:3.130 in|Hub Straight Bore Diameter [Max]:1.7510 in|Hub Straight Bore Diameter [Min]:1.7500 in|Hub Straight Bore Diameter [Nom]:1.7500 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1875 in|Keyway Fit:Commercial|Keyway Width:0.3750 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478919,"Height (in):9.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Clearance|Hub Length:1.750 in|Hub Material:Steel|Hub Shoulder Diameter:3.130 in|Hub Straight Bore Diameter [Max]:1.8760 in|Hub Straight Bore Diameter [Min]:1.8750 in|Hub Straight Bore Diameter [Nom]:1.8750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478923,"Height (in):9.00|Hub Barrel Outside Diameter:3.30 in|Hub Bore Fit:Rough Bore|Hub Length:1.880 in|Hub Material:Steel|Hub Shoulder Diameter:3.650 in|Hub Straight Bore Diameter [Max]:2.125 in / 55mm|Hub Straight Bore Diameter [Min]:0.375 in / 10mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478925,"Height (in):3.00|Hub Barrel Outside Diameter:3.30 in|Hub Bore Fit:Rough Bore|Hub Length:1.88 in|Hub Material:Steel|Hub Shoulder Diameter:3.650 in|Hub Straight Bore Diameter [Max]:2.125 in / 55mm|Hub Straight Bore Diameter [Min]:0.375 in / 55mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):2.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.295|Volume unit:CDM|Width (in):3.00"
478926,"Height (in):9.00|Hub Barrel Outside Diameter:3.30 in|Hub Bore Fit:Clearance|Hub Length:1.880 in|Hub Material:Steel|Hub Shoulder Diameter:3.650 in|Hub Straight Bore Diameter [Max]:1.1260 in|Hub Straight Bore Diameter [Min]:1.1250 in|Hub Straight Bore Diameter [Nom]:1.1250 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1250 in|Keyway Fit:Commercial|Keyway Width:0.2500 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478927,"Height (in):9.00|Hub Barrel Outside Diameter:3.30 in|Hub Bore Fit:Clearance|Hub Length:1.880 in|Hub Material:Steel|Hub Shoulder Diameter:3.650 in|Hub Straight Bore Diameter [Max]:1.2510 in|Hub Straight Bore Diameter [Min]:1.2500 in|Hub Straight Bore Diameter [Nom]:1.2500 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1250 in|Keyway Fit:Commercial|Keyway Width:0.2500 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478929,"Height (in):9.00|Hub Barrel Outside Diameter:3.30 in|Hub Bore Fit:Clearance|Hub Length:1.880 in|Hub Material:Steel|Hub Shoulder Diameter:3.650 in|Hub Straight Bore Diameter [Max]:1.3760 in|Hub Straight Bore Diameter [Min]:1.3750 in|Hub Straight Bore Diameter [Nom]:1.3750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1563 in|Keyway Fit:Commercial|Keyway Width:0.3123 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478930,"Height (in):3.00|Hub Barrel Outside Diameter:3.30 in|Hub Bore Fit:Clearance|Hub Length:1.880 in|Hub Material:Steel|Hub Shoulder Diameter:3.650 in|Hub Straight Bore Diameter [Max]:1.4385 in|Hub Straight Bore Diameter [Min]:1.4375 in|Hub Straight Bore Diameter [Nom]:1.4375 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1875 in|Keyway Fit:Commercial|Keyway Width:0.3750 in|Length (in):2.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.295|Volume unit:CDM|Width (in):3.00"
478931,"Height (in):9.00|Hub Barrel Outside Diameter:3.30 in|Hub Bore Fit:Clearance|Hub Length:1.880 in|Hub Material:Steel|Hub Shoulder Diameter:3.650 in|Hub Straight Bore Diameter [Max]:1.5010 in|Hub Straight Bore Diameter [Min]:1.5000 in|Hub Straight Bore Diameter [Nom]:1.5000 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1875 in|Keyway Fit:Commercial|Keyway Width:0.3750 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478933,"Height (in):9.00|Hub Barrel Outside Diameter:3.30 in|Hub Bore Fit:Clearance|Hub Length:1.880 in|Hub Material:Steel|Hub Shoulder Diameter:3.650 in|Hub Straight Bore Diameter [Max]:1.6260 in|Hub Straight Bore Diameter [Min]:1.6250 in|Hub Straight Bore Diameter [Nom]:1.6250 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1875 in|Keyway Fit:Commercial|Keyway Width:0.3750 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
