"id", "catalog_number", "attributes", "detail_attributes"
"157571","54620","Width (in):48","Belt Thickness (in):3/16-1/4|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):48|Belt Width (mm):1200|Hinge Pin Material:Nylon Covered Stainless Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):5.2|Weight (kg):5.1|Minimum Pulley Diameter (mm):100|Weight (lbs):11.3|Hinge Pin Diameter (in):0.203"
"157570","54619","Width (in):36","Belt Thickness (in):3/16-1/4|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):36|Belt Width (mm):900|Hinge Pin Material:Nylon Covered Stainless Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):5.2|Weight (kg):3.8|Minimum Pulley Diameter (mm):100|Weight (lbs):8.4|Hinge Pin Diameter (in):0.203"
"157569","54618","Width (in):30","Belt Thickness (in):3/16-1/4|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):30|Belt Width (mm):750|Hinge Pin Material:Nylon Covered Stainless Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):5.2|Weight (kg):3.2|Minimum Pulley Diameter (mm):100|Weight (lbs):7.1|Hinge Pin Diameter (in):0.203"
"157568","54617","Width (in):24","Belt Thickness (in):3/16-1/4|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):24|Belt Width (mm):600|Hinge Pin Material:Nylon Covered Stainless Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):5.2|Weight (kg):2.5|Minimum Pulley Diameter (mm):100|Weight (lbs):5.5|Hinge Pin Diameter (in):0.203"
"157567","54616","Width (in):12","Belt Thickness (in):3/16-1/4|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):12|Belt Width (mm):300|Hinge Pin Material:Nylon Covered Stainless Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):5.2|Weight (kg):1.3|Minimum Pulley Diameter (mm):100|Weight (lbs):2.8|Hinge Pin Diameter (in):0.203"
"157566","54615","Width (in):18","Belt Thickness (in):3/16-1/4|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):18|Belt Width (mm):450|Hinge Pin Material:Nylon Covered Stainless Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):5.2|Weight (kg):2.0|Minimum Pulley Diameter (mm):100|Weight (lbs):4.3|Hinge Pin Diameter (in):0.203"
"157565","54614","Width (in):16","Belt Thickness (in):3/16-1/4|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):16|Belt Width (mm):400|Hinge Pin Material:Nylon Covered Stainless Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):5.2|Weight (kg):1.8|Minimum Pulley Diameter (mm):100|Weight (lbs):3.9|Hinge Pin Diameter (in):0.203"
"157564","54613","Width (in):16","Belt Thickness (in):3/16-1/4|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):16|Belt Width (mm):400|Hinge Pin Material:Stainless Spring Wire|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):4.7|Weight (kg):1.8|Minimum Pulley Diameter (mm):100|Weight (lbs):4.0|Hinge Pin Diameter (in):0.187"
"157563","54612","Width (in):60","Belt Thickness (in):3/16-1/4|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):60|Belt Width (mm):1500|Hinge Pin Material:Stainless Spring Wire|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):4.7|Weight (kg):6.3|Minimum Pulley Diameter (mm):100|Weight (lbs):13.8|Hinge Pin Diameter (in):0.187"
"157562","54611","Width (in):48","Belt Thickness (in):3/16-1/4|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):48|Belt Width (mm):1200|Hinge Pin Material:Stainless Spring Wire|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):4.7|Weight (kg):5.4|Minimum Pulley Diameter (mm):100|Weight (lbs):11.8|Hinge Pin Diameter (in):0.187"
"157561","54610","Width (in):42","Belt Thickness (in):3/16-1/4|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):42|Belt Width (mm):1050|Hinge Pin Material:Stainless Spring Wire|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):4.7|Weight (kg):4.4|Minimum Pulley Diameter (mm):100|Weight (lbs):9.7|Hinge Pin Diameter (in):0.187"
"157560","54609","Width (in):36","Belt Thickness (in):3/16-1/4|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):36|Belt Width (mm):900|Hinge Pin Material:Stainless Spring Wire|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):4.7|Weight (kg):4.0|Minimum Pulley Diameter (mm):100|Weight (lbs):8.9|Hinge Pin Diameter (in):0.187"
"157559","54608","Width (in):30","Belt Thickness (in):3/16-1/4|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):30|Belt Width (mm):750|Hinge Pin Material:Stainless Spring Wire|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):4.7|Weight (kg):3.4|Minimum Pulley Diameter (mm):100|Weight (lbs):7.6|Hinge Pin Diameter (in):0.187"
"157558","54607","Width (in):24","Belt Thickness (in):3/16-1/4|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):24|Belt Width (mm):600|Hinge Pin Material:Stainless Spring Wire|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):4.7|Weight (kg):2.7|Minimum Pulley Diameter (mm):100|Weight (lbs):5.9|Hinge Pin Diameter (in):0.187"
"157557","54606","Width (in):18","Belt Thickness (in):3/16-1/4|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):18|Belt Width (mm):450|Hinge Pin Material:Stainless Spring Wire|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):4.7|Weight (kg):2.0|Minimum Pulley Diameter (mm):100|Weight (lbs):4.5|Hinge Pin Diameter (in):0.187"
"157556","54605","Width (in):42","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):42|Belt Width (mm):1050|Hinge Pin Material:Steel Spring Wire|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):4.7|Weight (kg):4.6|Minimum Pulley Diameter (mm):100|Weight (lbs):10.1|Hinge Pin Diameter (in):0.187"
"157555","54604","Width (in):36","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):36|Belt Width (mm):900|Hinge Pin Material:Steel Spring Wire|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):4.7|Weight (kg):4.1|Minimum Pulley Diameter (mm):100|Weight (lbs):9.0|Hinge Pin Diameter (in):0.187"
"157554","54603","Width (in):30","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):30|Belt Width (mm):750|Hinge Pin Material:Steel Spring Wire|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):4.7|Weight (kg):3.4|Minimum Pulley Diameter (mm):100|Weight (lbs):7.4|Hinge Pin Diameter (in):0.187"
"157553","54602","Width (in):48","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):48|Belt Width (mm):1200|Hinge Pin Material:Steel Spring Wire|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):4.7|Weight (kg):5.2|Minimum Pulley Diameter (mm):100|Weight (lbs):11.5|Hinge Pin Diameter (in):0.187"
"157552","54601","Width (in):24","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):24|Belt Width (mm):600|Hinge Pin Material:Steel Spring Wire|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):4.7|Weight (kg):2.7|Minimum Pulley Diameter (mm):100|Weight (lbs):5.9|Hinge Pin Diameter (in):0.187"
"157551","54599","Width (in):20","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):20|Belt Width (mm):500|Hinge Pin Material:Steel Spring Wire|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):4.7|Weight (kg):2.3|Minimum Pulley Diameter (mm):100|Weight (lbs):5.1|Hinge Pin Diameter (in):0.187"
"157550","54598","Width (in):18","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):18|Belt Width (mm):450|Hinge Pin Material:Steel Spring Wire|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):4.7|Weight (kg):2.0|Minimum Pulley Diameter (mm):100|Weight (lbs):4.5|Hinge Pin Diameter (in):0.187"
"157549","54597","Width (in):60","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):60|Belt Width (mm):1500|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):5.2|Weight (kg):5.4|Minimum Pulley Diameter (mm):100|Weight (lbs):11.9|Hinge Pin Diameter (in):0.203"
"157548","54596","Width (in):48","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):48|Belt Width (mm):1200|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):5.2|Weight (kg):4.5|Minimum Pulley Diameter (mm):100|Weight (lbs):9.9|Hinge Pin Diameter (in):0.203"
"157547","54595","Width (in):42","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):42|Belt Width (mm):1050|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):5.2|Weight (kg):4.3|Minimum Pulley Diameter (mm):100|Weight (lbs):9.5|Hinge Pin Diameter (in):0.203"
"157546","54594","Width (in):36","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):36|Belt Width (mm):900|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):5.2|Weight (kg):3.7|Minimum Pulley Diameter (mm):100|Weight (lbs):8.1|Hinge Pin Diameter (in):0.203"
"157545","54593","Width (in):30","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):30|Belt Width (mm):750|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):5.2|Weight (kg):3.1|Minimum Pulley Diameter (mm):100|Weight (lbs):6.8|Hinge Pin Diameter (in):0.203"
"157544","54592","Width (in):24","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):24|Belt Width (mm):600|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):5.2|Weight (kg):2.5|Minimum Pulley Diameter (mm):100|Weight (lbs):5.5|Hinge Pin Diameter (in):0.203"
"157543","54591","Width (in):20","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):20|Belt Width (mm):500|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):5.2|Weight (kg):2.2|Minimum Pulley Diameter (mm):100|Weight (lbs):4.8|Hinge Pin Diameter (in):0.203"
"157542","54590","Width (in):18","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):18|Belt Width (mm):450|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):5.2|Weight (kg):1.9|Minimum Pulley Diameter (mm):100|Weight (lbs):4.1|Hinge Pin Diameter (in):0.203"
"157541","54589","Width (in):16","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):16|Belt Width (mm):400|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):5.2|Weight (kg):1.7|Minimum Pulley Diameter (mm):100|Weight (lbs):3.7|Hinge Pin Diameter (in):0.203"
"157540","54588","Width (in):12","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):12|Belt Width (mm):300|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):5.2|Weight (kg):1.2|Minimum Pulley Diameter (mm):100|Weight (lbs):2.6|Hinge Pin Diameter (in):0.203"
"157539","54587","Width (in):4","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):4|Belt Width (mm):100|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):5.2|Weight (kg):1.0|Minimum Pulley Diameter (mm):100|Weight (lbs):2.3|Hinge Pin Diameter (in):0.203"
"157538","54586","Width (in):60","Belt Thickness (in):3/16-1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):200|Belt Thickness (mm):4.8-6.4|Belt Width (in):60|Belt Width (mm):1500|Hinge Pin Material:Steel Spring Wire|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):35|Minimum Pulley Diameter (in):4|Hinge Pin Diameter (mm):4.7|Weight (kg):6.5|Minimum Pulley Diameter (mm):100|Weight (lbs):14.4|Hinge Pin Diameter (in):0.187"
"157537","54566","Width (in):24","Belt Thickness (in):1/8-3/16|Fastener Material:Magnetic Stainless (Type 430)|Mechanical Fastener Rating (P.I.W):160|Belt Thickness (mm):3.2-4.8|Belt Width (in):24|Belt Width (mm):600|Hinge Pin Material:Magnetic Stainless Steel|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):28|Minimum Pulley Diameter (in):3|Hinge Pin Diameter (mm):3.6|Weight (kg):1.7|Minimum Pulley Diameter (mm):75|Weight (lbs):3.8|Hinge Pin Diameter (in):0.141"
"157536","54560","Width (in):42","Belt Thickness (in):1/8-3/16|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):160|Belt Thickness (mm):3.2-4.8|Belt Width (in):42|Belt Width (mm):1050|Hinge Pin Material:Nylon Covered Stainless Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):28|Minimum Pulley Diameter (in):3|Hinge Pin Diameter (mm):3.6|Weight (kg):2.9|Minimum Pulley Diameter (mm):75|Weight (lbs):6.3|Hinge Pin Diameter (in):0.141"
"157535","54559","Width (in):60","Belt Thickness (in):1/8-3/16|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):160|Belt Thickness (mm):3.2-4.8|Belt Width (in):60|Belt Width (mm):1500|Hinge Pin Material:Nylon Covered Stainless Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):28|Minimum Pulley Diameter (in):3|Hinge Pin Diameter (mm):3.6|Weight (kg):4.3|Minimum Pulley Diameter (mm):75|Weight (lbs):9.4|Hinge Pin Diameter (in):0.141"
"157534","54558","Width (in):48","Belt Thickness (in):1/8-3/16|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):160|Belt Thickness (mm):3.2-4.8|Belt Width (in):48|Belt Width (mm):1200|Hinge Pin Material:Nylon Covered Stainless Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):28|Minimum Pulley Diameter (in):3|Hinge Pin Diameter (mm):3.6|Weight (kg):3.4|Minimum Pulley Diameter (mm):75|Weight (lbs):7.6|Hinge Pin Diameter (in):0.141"
"157533","54557","Width (in):36","Belt Thickness (in):1/8-3/16|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):160|Belt Thickness (mm):3.2-4.8|Belt Width (in):36|Belt Width (mm):900|Hinge Pin Material:Nylon Covered Stainless Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):28|Minimum Pulley Diameter (in):3|Hinge Pin Diameter (mm):3.6|Weight (kg):2.5|Minimum Pulley Diameter (mm):75|Weight (lbs):5.5|Hinge Pin Diameter (in):0.141"
"157532","54556","Width (in):30","Belt Thickness (in):1/8-3/16|Fastener Material:Stainless (Type 316)|Mechanical Fastener Rating (P.I.W):160|Belt Thickness (mm):3.2-4.8|Belt Width (in):30|Belt Width (mm):750|Hinge Pin Material:Nylon Covered Stainless Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):28|Minimum Pulley Diameter (in):3|Hinge Pin Diameter (mm):3.6|Weight (kg):2.2|Minimum Pulley Diameter (mm):75|Weight (lbs):4.8|Hinge Pin Diameter (in):0.141"
