id,catalog_number,attributes,detail_attributes
5739679,00536ET3EAL132S-W22,Hz:60/50|Voltage:230/460|Phase:3|Hp:5.5|RPM:3600|Enclosure:TEFC|Frame:132S,
5739677,00536ET3E184JMV-S,Hz:60|Voltage:230/460|Phase:3|HP:5|RPM:3600|Enclosure:TEFC|Frame:184JM,
5739676,00536ES1E184T-W22,Hz:60|Voltage:230/460|Phase:1|HP:5|RPM:3600|Enclosure:TEFC|Frame:184T,
5739675,00536ES1E184TC-W22,Hz:60|Voltage:208-230/460|Phase:1|HP:5|RPM:3600|Enclosure:TEFC|Frame:184TC,
5739674,00536ES1E184JP-W22,Hz:60|Voltage:230/460|Phase:1|HP:5|RPM:3600|Enclosure:TEFC|Frame:184JP,
5739673,00536ES1E184JM-W22,Hz:60|Voltage:230/460|Phase:1|HP:5|RPM:3600|Enclosure:TEFC|Frame:184JM,
5739672,00536ES1C184JM-W22,Hz:60|Voltage:208-230|Phase:1|HP:5|RPM:3600|Enclosure:TEFC|Frame:184JM,
5739671,00536ES1B184T-W22,Hz:60|Voltage:115/208-230|Phase:1|HP:5|RPM:3600|Enclosure:TEFC|Frame:184T,
5739670,00536ES1B184JP-W22,Hz:60|Voltage:115/208-230|Phase:1|HP:5|RPM:3600|Enclosure:TEFC|Frame:184JP,
5739669,00536ES1B184JM-W22,Hz:60|Voltage:115/208-230|Phase:1|HP:5|RPM:3600|Enclosure:TEFC|Frame:184JM,
5739668,00530ET3X213TCF3-W22,Hz:50|Voltage:415|Phase:3|HP:5|RPM:3000|Enclosure:TEFC|Frame:213TC,
5739667,00530ET3J213TCF3-W22,Hz:50|Voltage:380|Phase:3|HP:5|RPM:3000|Enclosure:TEFC|Frame:213TC,
5739666,00518XT3H184JP,Hz:60|Voltage:575|Phase:3|HP:5|RPM:1800|Enclosure:XP|Frame:184JP,
5739665,00518XT3E184JP,Hz:60|Voltage:230/460|Phase:3|HP:5|RPM:1800|Enclosure:XP|Frame:184JP,
5739664,00518OT3V184TC-SG,Hz:60|Voltage:200/400|Phase:3|HP:5|RPM:1800|Enclosure:ODP|Frame:184TC,
5739663,00518OT3V184TC-S,Hz:60|Voltage:200/400|Phase:3|HP:5|RPM:1800|Enclosure:ODP|Frame:184TC,
5739662,00518OT3J184T-S,Hz:60|Voltage:380|Phase:3|HP:5|RPM:1800|Enclosure:ODP|Frame:184T,
5739661,00518OT3E184TC-SG,Hz:60|Voltage:230/460|Phase:3|HP:5|RPM:1800|Enclosure:ODP|Frame:184TC,
5739660,00518ET3YAL132S-W22,Hz:60/50|Voltage:380/415/460/660/690|Phase:3|Hp:5.5|RPM:1800|Enclosure:TEFC|Frame:132S,
5739659,00518ET3YAL132SFF-W2,Hz:60/50|Voltage:380/415/460/660/690|Phase:3|Hp:5.5|RPM:1800|Enclosure:TEFC|Frame:132S,
5739658,00518ET3V184JM-S,Hz:60|Voltage:200/400|Phase:3|HP:5|RPM:1800|Enclosure:TEFC|Frame:184JM,
5739657,00518ET3P184JM-S,Hz:60|Voltage:200|Phase:3|HP:5|RPM:1800|Enclosure:TEFC|Frame:184JM,
5739656,00518ET3J184T-S,Hz:60|Voltage:380|Phase:3|HP:5|RPM:1800|Enclosure:TEFC|Frame:184T,
5739655,00518ET3HAL132S-W22,Hz:60|Voltage:575|Phase:3|Hp:5.5|RPM:1800|Enclosure:TEFC|Frame:132S,
5739654,00518ET3H184JP-S,Hz:60|Voltage:575|Phase:3|HP:5|RPM:1800|Enclosure:TEFC|Frame:184JP,
5739652,00518ET3EPM182/4Y-W2,Hz:60|Voltage:230/460|Phase:3|HP:5|RPM:1800|Enclosure:TEFC|Frame:182/4Y,
5739651,00518ET3EBM184TC-S,Hz:60|Voltage:230/460|Phase:3|HP:5|RPM:1800|Enclosure:TEFC|Frame:184TC,
5739650,00518ET3EAL132S-W22,Hz:60/50|Voltage:230/460|Phase:3|Hp:5.5|RPM:1800|Enclosure:TEFC|Frame:132S,
5739648,00518ET3E184JMV-S,Hz:60|Voltage:230/460|Phase:3|HP:5|RPM:1800|Enclosure:TEFC|Frame:184JM,
5739647,00518ES1EID184TC-W22,Hz:60|Voltage:230/460|Phase:1|HP:5|RPM:1800|Enclosure:TEFC|Frame:184TC,
5739646,00518ES1E215TZ-W22,Hz:60|Voltage:230/460|Phase:1|HP:5|RPM:1800|Enclosure:TEFC|Frame:215TZ,
5739645,00518ES1E184T-W22,Hz:60|Voltage:208-230/460|Phase:1|HP:5|RPM:1800|Enclosure:TEFC|Frame:184T,
5739644,00518ES1E184TF2-W22,Hz:60|Voltage:208-230/460|Phase:1|HP:5|RPM:1800|Enclosure:TEFC|Frame:184T,
5739642,00518ES1E184JP-W22,Hz:60|Voltage:230/460|Phase:1|HP:5|RPM:1800|Enclosure:TEFC|Frame:184JP,
5739641,00518ES1E184JM-W22,Hz:60|Voltage:230/460|Phase:1|HP:5|RPM:1800|Enclosure:TEFC|Frame:184JM,
5739640,00518ES1C184T-W22,Hz:60|Voltage:208-230|Phase:1|HP:5|RPM:1800|Enclosure:TEFC|Frame:184T,
5739639,00518ES1C184TC-W22,Hz:60|Voltage:208-230|Phase:1|HP:5|RPM:1800|Enclosure:TEFC|Frame:184TC,
5739638,00518ES1B184JP-W22,Hz:60|Voltage:115/208-230|Phase:1|HP:5|RPM:1800|Enclosure:TEFC|Frame:184JP,
5739637,00518ES1B184JM-W22,Hz:60|Voltage:115/208-230|Phase:1|HP:5|RPM:1800|Enclosure:TEFC|Frame:184JM,
5739636,00512OT3E215JMV-S,Hz:60|Voltage:230/460|Phase:3|HP:5|RPM:1200|Enclosure:ODP|Frame:215JM,
5739635,00512ET3PCT215TF1-W2,Hz:60|Voltage:200|Phase:3|HP:5|RPM:1200|Enclosure:TEFC|Frame:215T,
5739634,00512ET3HCT215TF1-W2,Hz:60|Voltage:575|Phase:3|HP:5|RPM:1200|Enclosure:TEFC|Frame:215T,
5739633,00512ET3E215TWLT,HP:5,
5739631,00456AP3EGD182Z-S,Hz:60|Voltage:230/460|Phase:3|Hp:3 & 4-1/2|RPM:3600|Enclosure:TEAO|Frame:182Z,
5739630,00456AP3EGD145TZ-S,Hz:60|Voltage:230/460|Phase:3|Hp:3 & 4-1/2|RPM:3600|Enclosure:TEAO|Frame:145TZ,
5739629,00436ET3YAL112M-W22,Hz:60/50|Voltage:380/415/460/660/690|Phase:3|Hp:4|RPM:3600|Enclosure:TEFC|Frame:112M,
5739628,00436ET3YAL112MFF-W2,Hz:60/50|Voltage:380/415/460/660/690|Phase:3|Hp:4|RPM:3600|Enclosure:TEFC|Frame:112M,
5739627,00436ET3EAL112M-W22,Hz:60/50|Voltage:230/460|Phase:3|Hp:4|RPM:3600|Enclosure:TEFC|Frame:112M,
5739626,00418ET3YAL112M-W22,Hz:60/50|Voltage:380/415/460/660/690|Phase:3|Hp:4|RPM:1800|Enclosure:TEFC|Frame:112M,
5739625,00418ET3YAL112MFF-W2,Hz:60/50|Voltage:380/415/460/660/690|Phase:3|Hp:4|RPM:1800|Enclosure:TEFC|Frame:112M,
5739624,00418ET3EAL112M-W22,Hz:60/50|Voltage:230/460|Phase:3|Hp:4|RPM:1800|Enclosure:TEFC|Frame:112M,
5739623,00412ET3YAL132M-W22,Hz:60/50|Voltage:380/415/460/660/690|Phase:3|Hp:4|RPM:1200|Enclosure:TEFC|Frame:132M,
5739622,00412ET3YAL132MFF-W2,Hz:60/50|Voltage:380/415/460/660/690|Phase:3|Hp:4|RPM:1200|Enclosure:TEFC|Frame:132M,
5739621,00412ET3EAL132M-W22,Hz:60/50|Voltage:230/460|Phase:3|Hp:4|RPM:1200|Enclosure:TEFC|Frame:132M,
5739620,00409ET3Y160M-W22,Hz:60/50|Voltage:380/415/460/660/690|Phase:3|Hp:4|RPM:900|Enclosure:TEFC|Frame:160M,
5739619,00336OT3V145TC-S,Hz:60|Voltage:200/400|Phase:3|HP:3|RPM:3600|Enclosure:ODP|Frame:145TC,
5739618,00336OT3V145JP-S,Hz:60|Voltage:200/400|Phase:3|HP:3|RPM:3600|Enclosure:ODP|Frame:145JP,
5739617,00336OT3E145JPV-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:3600|Enclosure:ODP|Frame:145JP,
5739616,00336OT3E145JMV-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:3600|Enclosure:ODP|Frame:145JM,
5739615,00336OS1CCD56-S48P,Hz:60|Voltage:208-230|Phase:1|HP:3|RPM:3600|Enclosure:ODP|Frame:56,
5739614,00336ET3WAL100L-W22,Hz:60/50|Voltage:220/240/380/415/460|Phase:3|Hp:3|RPM:3600|Enclosure:TEFC|Frame:100L,
5739613,00336ET3V145TC-S,Hz:60|Voltage:200/400|Phase:3|HP:3|RPM:3600|Enclosure:TEFC|Frame:145TC,
5739612,00336ET3H145JM-S,Hz:60|Voltage:575|Phase:3|HP:3|RPM:3600|Enclosure:TEFC|Frame:145JM,
5739611,00336ET3EAL100L-W22,Hz:60/50|Voltage:230/460|Phase:3|Hp:3|RPM:3600|Enclosure:TEFC|Frame:100L,
5739610,00336ET3E145JP-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:3600|Enclosure:TEFC|Frame:145JP,
5739609,00336ET3E145JM-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:3600|Enclosure:TEFC|Frame:145JM,
5739608,00336ES1E182T-W22,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:3600|Enclosure:TEFC|Frame:182T,
5739607,00336ES1E145T-S,Hz:60|Voltage:230/460|Phase:1|HP:3|RPM:3600|Enclosure:TEFC|Frame:145T,
5739606,00336ES1E145TC-W22,Hz:60|Voltage:230/460|Phase:1|HP:3|RPM:3600|Enclosure:TEFC|Frame:145TC,
5739605,00336ES1E145TC-S,Hz:60|Voltage:230/460|Phase:1|HP:3|RPM:3600|Enclosure:TEFC|Frame:145TC,
5739604,00336ES1E145JP-W22,Hz:60|Voltage:230/460|Phase:1|HP:3|RPM:3600|Enclosure:TEFC|Frame:145JP,
5739603,00336ES1E145JM-W22,Hz:60|Voltage:230/460|Phase:1|HP:3|RPM:3600|Enclosure:TEFC|Frame:145JM,
5739602,00336ES1C145JM-W22,Hz:60|Voltage:208-230|Phase:1|HP:3|RPM:3600|Enclosure:TEFC|Frame:145JM,
5739601,00336ES1B182T-W22,Hz:60|Voltage:115/208-230|Phase:1|HP:3|RPM:3600|Enclosure:TEFC|Frame:182T,
5739600,00336ES1B145T-S,Hz:60|Voltage:115/208-230|Phase:1|HP:3|RPM:3600|Enclosure:TEFC|Frame:145T,
5739599,00336ES1B145JP-W22,Hz:60|Voltage:115/208-230|Phase:1|HP:3|RPM:3600|Enclosure:TEFC|Frame:145JP,
5739598,00336ES1B145JM-W22,Hz:60|Voltage:115/208-230|Phase:1|HP:3|RPM:3600|Enclosure:TEFC|Frame:145JM,
5739597,00336AP3EGD145TZ-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:3600|Enclosure:TEAO|Frame:145TZ,
5739596,00318XT3H182JP,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1800|Enclosure:XP|Frame:182JP,
5739595,00318XT3E182JP,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1800|Enclosure:XP|Frame:182JP,
5739594,00318OT3V182TC-SG,Hz:60|Voltage:200/400|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182TC,
5739593,00318OT3P182TF2-S,Hz:60|Voltage:200|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182T,
5739592,00318OT3J182T-S,Hz:60|Voltage:380|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182T,
5739591,00318OT3E182TC-SG,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182TC,
5739590,00318OT3E182JMV-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1800|Enclosure:ODP|Frame:182JM,
5739589,00318ET3WAL100L-W22,Hz:60/50|Voltage:220/240/380/415/460|Phase:3|Hp:3|RPM:1800|Enclosure:TEFC|Frame:100L,
5739588,00318ET3WAL100LFF-W2,Hz:60/50|Voltage:220/240/380/415/460|Phase:3|Hp:3|RPM:1800|Enclosure:TEFC|Frame:100L,
5739587,00318ET3V182JM-S,Hz:60|Voltage:200/400|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182JM,
5739586,00318ET3J182T-S,Hz:60|Voltage:380|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182T,
5739585,00318ET3HAL100L-W22,Hz:60|Voltage:575|Phase:3|Hp:3|RPM:1800|Enclosure:TEFC|Frame:100L,
5739584,00318ET3H182JP-S,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182JP,
5739583,00318ET3EPM182/4Y-W2,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182/4Y,
5739582,00318ET3EBM182TC-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182TC,
5739581,00318ET3EAL100L-W22,Hz:60/50|Voltage:230/460|Phase:3|Hp:3|RPM:1800|Enclosure:TEFC|Frame:100L,
5739580,00318ET3E182JMV-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182JM,
5739579,00318ES1ER184TC-W22,Hz:60|Voltage:230/460|Phase:1|HP:3|RPM:1800|Enclosure:TEFC|Frame:184TC,
5739578,00318ES1E184T-W22,Hz:60|Voltage:208-230/460|Phase:1|HP:3|RPM:1800|Enclosure:TEFC|Frame:184T,
5739577,00318ES1E184TC-W22,Hz:60|Voltage:230/460|Phase:1|HP:3|RPM:1800|Enclosure:TEFC|Frame:184TC,
5739576,00318ES1E184JP-W22,Hz:60|Voltage:230/460|Phase:1|HP:3|RPM:1800|Enclosure:TEFC|Frame:184JP,
5739575,00318ES1E184JM-W22,Hz:60|Voltage:230/460|Phase:1|HP:3|RPM:1800|Enclosure:TEFC|Frame:184JM,
5739574,00318ES1C184T-W22,Hz:60|Voltage:208-230|Phase:1|HP:3|RPM:1800|Enclosure:TEFC|Frame:184T,
5739573,00318ES1C184TC-W22,Hz:60|Voltage:208-230|Phase:1|HP:3|RPM:1800|Enclosure:TEFC|Frame:184TC,
5739572,00318ES1B184TC-W22,Hz:60|Voltage:115/208-230|Phase:1|HP:3|RPM:1800|Enclosure:TEFC|Frame:184TC,
5739571,00318ES1B184JP-W22,Hz:60|Voltage:115/208-230|Phase:1|HP:3|RPM:1800|Enclosure:TEFC|Frame:184JP,
5739570,00318ES1B184JM-W22,Hz:60|Voltage:115/208-230|Phase:1|HP:3|RPM:1800|Enclosure:TEFC|Frame:184JM,
5739569,00312OT3E213JMV-S,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1200|Enclosure:ODP|Frame:213JM,
5739568,00312ET3YAL132M-W22,Hz:60/50|Voltage:380/415/460/660/690|Phase:3|Hp:3|RPM:1200|Enclosure:TEFC|Frame:132M,
5739567,00312ET3PCT213TF1-W2,Hz:60|Voltage:200|Phase:3|HP:3|RPM:1200|Enclosure:TEFC|Frame:213T,
5739566,00312ET3HCT213TF1-W2,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1200|Enclosure:TEFC|Frame:213T,
5739565,00312ET3ECT213TF1-W2,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1200|Enclosure:TEFC|Frame:213T,
5739564,00312ET3EAL132M-W22,Hz:60/50|Voltage:230/460|Phase:3|Hp:3|RPM:1200|Enclosure:TEFC|Frame:132M,
5739563,00312ET3E213TWLT,HP:3,
5739562,00312ES1E215T-W22,Hz:60|Voltage:230/460|Phase:1|HP:3|RPM:1200|Enclosure:TEFC|Frame:215T,
5739561,00309ET3YAL132M-W22,Hz:60/50|Voltage:380/415/460/660/690|Phase:3|Hp:3|RPM:900|Enclosure:TEFC|Frame:132M,
5739560,00309ET3EAL132M-W22,Hz:60/50|Voltage:230/460|Phase:3|Hp:3|RPM:900|Enclosure:TEFC|Frame:132M,
5739559,00236XT3E56HC,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:XP|Frame:56,
5739558,00236XT3E56H,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:XP|Frame:56,
5739557,00236OT3V145JP-S,Hz:60|Voltage:200/400|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:145JP,
5739556,00236OT3E145JPV-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:145JP,
5739555,00236OT3E145JMV-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:ODP|Frame:145JM,
5739554,00236OS1BCD56-S,Hz:60|Voltage:115/208-230|Phase:1|HP:2|RPM:3600|Enclosure:ODP|Frame:56,
5739553,00236ET3WAL90L-W22,Hz:60/50|Voltage:220/240/380/415/460|Phase:3|Hp:2.2|RPM:3600|Enclosure:TEFC|Frame:90L,
5739552,00236ET3WAL90LFF-W22,Hz:60/50|Voltage:220/240/380/415/460|Phase:3|Hp:2.2|RPM:3600|Enclosure:TEFC|Frame:90L,
5739551,00236ET3V56C-S,Hz:60|Voltage:200/400|Phase:3|HP:2|RPM:3600|Enclosure:TEFC|Frame:56C,
5739550,00236ET3V145JM-S,Hz:60|Voltage:200/400|Phase:3|HP:2|RPM:3600|Enclosure:TEFC|Frame:145JM,
5739549,00236ET3H145JM-SG,Hz:60|Voltage:575|Phase:3|HP:2|RPM:3600|Enclosure:TEFC|Frame:145JM,
5739548,00236ET3H145JM-S,Hz:60|Voltage:575|Phase:3|HP:2|RPM:3600|Enclosure:TEFC|Frame:145JM,
5739547,00236ET3EPM143/5Y-W2,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:3600|Enclosure:TEFC|Frame:143/5Y,
5739546,00236ET3EAL90L-W22,Hz:60/50|Voltage:230/460|Phase:3|Hp:2.2|RPM:3600|Enclosure:TEFC|Frame:90L,
5739545,00236ES1E145T-S,Hz:60|Voltage:208-230/460|Phase:1|HP:2|RPM:3600|Enclosure:TEFC|Frame:145T,
5739544,00236ES1E145JP-W22,Hz:60|Voltage:230/460|Phase:1|HP:2|RPM:3600|Enclosure:TEFC|Frame:145JP,
5739543,00236ES1E145JM-W22,Hz:60|Voltage:230/460|Phase:1|HP:2|RPM:3600|Enclosure:TEFC|Frame:145JM,
5739542,00236ES1B145T-S,Hz:60|Voltage:115/208-230|Phase:1|HP:2|RPM:3600|Enclosure:TEFC|Frame:145T,
5739541,00218XT3E56HC,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:XP|Frame:56,
5739540,00218XT3E56H,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:XP|Frame:56,
5739539,00218OT3J145T-S,Hz:60|Voltage:380|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145T,
5739538,00218OT3E56Z-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:56,
5739537,00218OT3E145TC-SG,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145TC,
5739536,00218OT3E145JMV-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:145JM,
5739535,00218OT1BO56Z-S,Hz:60|Voltage:115/208-230|Phase:1|HP:2|RPM:1800|Enclosure:ODP|Frame:56,
5739534,00218OS3EFB56-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:ODP|Frame:56,
5739533,00218OS1BFB56-S,Hz:60|Voltage:115/208-230|Phase:1|HP:2|RPM:1800|Enclosure:ODP|Frame:56,
5739532,00218ET3WAL100L-W22,Hz:60/50|Voltage:220/240/380/415/460|Phase:3|Hp:2.2|RPM:1800|Enclosure:TEFC|Frame:100L,
5739531,00218ET3WAL100LFF-W2,Hz:60/50|Voltage:220/240/380/415/460|Phase:3|Hp:2.2|RPM:1800|Enclosure:TEFC|Frame:100L,
5739530,00218ET3V145JM-S,Hz:60|Voltage:200/400|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145JM,
5739529,00218ET3J145T-S,Hz:60|Voltage:380|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145T,
5739528,00218ET3EPM143/5Y-W2,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:143/5Y,
5739527,00218ET3EAL100L-W22,Hz:60/50|Voltage:230/460|Phase:3|Hp:2.2|RPM:1800|Enclosure:TEFC|Frame:100L,
5739526,00218ET3EAL100LFF-W2,Hz:60/50|Voltage:230/460|Phase:3|Hp:2.2|RPM:1800|Enclosure:TEFC|Frame:100L,
5739525,00218ES1RFD145T-S,Hz:60|Voltage:115-230|Phase:1|HP:2|RPM:1800|Enclosure:TEFC|Frame:145T,
5739524,00218ES1E145T-S,Hz:60|Voltage:208-230/460|Phase:1|HP:2|RPM:1800|Enclosure:TEFC|Frame:145T,
5739523,00218ES1E145JP-W22,Hz:60|Voltage:230/460|Phase:1|HP:2|RPM:1800|Enclosure:TEFC|Frame:145JP,
5739522,00218ES1E145JM-W22,Hz:60|Voltage:230/460|Phase:1|HP:2|RPM:1800|Enclosure:TEFC|Frame:145JM,
5739521,00218ES1B145T-S,Hz:60|Voltage:115/208-230|Phase:1|HP:2|RPM:1800|Enclosure:TEFC|Frame:145T,
5739520,00218ES1B145TC-S,Hz:60|Voltage:115/208-230|Phase:1|HP:2|RPM:1800|Enclosure:TEFC|Frame:145TC,
5739519,00212OT3E184JMV-S,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1200|Enclosure:ODP|Frame:184JM,
5739518,00212ET3YAL132S-W22,Hz:60/50|Voltage:380/415/460/660/690|Phase:3|Hp:2.2|RPM:1200|Enclosure:TEFC|Frame:132S,
5739517,00212ET3EAL132S-W22,Hz:60/50|Voltage:230/460|Phase:3|Hp:2.2|RPM:1200|Enclosure:TEFC|Frame:132S,
5739516,00212ET3E184TWLT,HP:2,
5739515,00212ES1E213T-W22,Hz:60|Voltage:230/460|Phase:1|HP:2|RPM:1200|Enclosure:TEFC|Frame:213T,
5739514,00209ET3YAL132S-W22,Hz:60/50|Voltage:380/415/460/660/690|Phase:3|Hp:2.2|RPM:900|Enclosure:TEFC|Frame:132S,
5739512,00158XT3H145TC,Hz:60|Voltage:575|Phase:3|HP:1.5|RPM:1800|Enclosure:XP|Frame:145TC,
5739511,00158XT3E56HC,Hz:60|Voltage:230/460|Phase:3|HP:1.5|RPM:1800|Enclosure:XP|Frame:56,
5739510,00158XT3E56H,Hz:60|Voltage:230/460|Phase:3|HP:1.5|RPM:1800|Enclosure:XP|Frame:56,
5739509,00158XT3E56CFL,Hz:60|Voltage:230/460|Phase:3|HP:1.5|RPM:1800|Enclosure:XP|Frame:56,
5739508,00158OT3V145TC-SG,Hz:60|Voltage:200/400|Phase:3|HP:1.5|RPM:1800|Enclosure:ODP|Frame:145TC,
5739507,00158OT3J56-S,Hz:60|Voltage:380|Phase:3|HP:1.5|RPM:1800|Enclosure:ODP|Frame:56,
5739505,00158OT3E145TC-SG,Hz:60|Voltage:230/460|Phase:3|HP:1.5|RPM:1800|Enclosure:ODP|Frame:145TC,
5739504,00158OT3E145JMV-S,Hz:60|Voltage:230/460|Phase:3|HP:1.5|RPM:1800|Enclosure:ODP|Frame:145JM,
5739503,00158OS3EFB56-S,Hz:60|Voltage:230/460|Phase:3|HP:1.5|RPM:1800|Enclosure:ODP|Frame:56,
5739502,00158OS1BFB56-S,Hz:60|Voltage:115/208-230|Phase:1|HP:1.5|RPM:1800|Enclosure:ODP|Frame:56,
5739501,00158ET3WAL90L-W22,Hz:60/50|Voltage:220/240/380/415/460|Phase:3|Hp:1.5|RPM:1800|Enclosure:TEFC|Frame:90L,
5739500,00158ET3WAL90LFF-W22,Hz:60|Voltage:230/460|Phase:3|Hp:1.5|RPM:1800|Enclosure:TEFC|Frame:90L,
5739499,00158ET3V145JM-S,Hz:60|Voltage:200/400|Phase:3|HP:1.5|RPM:1800|Enclosure:TEFC|Frame:145JM,
5739498,00158ET3J56-S,Hz:60|Voltage:380|Phase:3|HP:1.5|RPM:1800|Enclosure:TEFC|Frame:56,
5739497,00158ET3HAL90L-W22,Hz:60|Voltage:575|Phase:3|Hp:1.5|RPM:1800|Enclosure:TEFC|Frame:90L,
5739496,00158ET3EPM143/5Y-W2,Hz:60|Voltage:230/460|Phase:3|HP:1.5|RPM:1800|Enclosure:TEFC|Frame:143/5Y,
5739495,00158ET3EAL90L-W22,Hz:60/50|Voltage:230/460|Phase:3|Hp:1.5|RPM:1800|Enclosure:TEFC|Frame:90L,
5739494,00158ET3EAL90LFF-W22,Hz:60/50|Voltage:230/460|Phase:3|Hp:1.5|RPM:1800|Enclosure:TEFC|Frame:90L,
5739493,00158ES1RFD145T-S,Hz:60|Voltage:115-230|Phase:1|HP:1.5|RPM:1800|Enclosure:TEFC|Frame:145T,
5739492,00158ES1RAD56N,Hz:60|Voltage:115-230|Phase:1|HP:1.5|RPM:1800|Enclosure:TEFC|Frame:56N,
5739491,00158ES1E145T-S,Hz:60|Voltage:208-230/460|Phase:1|HP:1.5|RPM:1800|Enclosure:TEFC|Frame:145T,
5739490,00158ES1E145JP-W22,Hz:60|Voltage:230/460|Phase:1|HP:1.5|RPM:1800|Enclosure:TEFC|Frame:145JP,
5739489,00158ES1E145JM-W22,Hz:60|Voltage:230/460|Phase:1|HP:1.5|RPM:1800|Enclosure:TEFC|Frame:145JM,
5739488,00158ES1BO56C-S,Hz:60|Voltage:115/208-230|Phase:1|HP:1.5|RPM:1800|Enclosure:TEFC|Frame:56C,
5739487,00158ES1B145T-S,Hz:60|Voltage:115/208-230|Phase:1|HP:1.5|RPM:1800|Enclosure:TEFC|Frame:145T,
5739486,00156XT3E56C,Hz:60|Voltage:230/460|Phase:3|HP:1.5|RPM:3600|Enclosure:XP|Frame:56C,
5739485,00156XT3E56,Hz:60|Voltage:230/460|Phase:3|HP:1.5|RPM:3600|Enclosure:XP|Frame:56,
5739484,00156OT3V143JP-S,Hz:60|Voltage:200/400|Phase:3|HP:1.5|RPM:3600|Enclosure:ODP|Frame:143JP,
5739483,00156OT3V143JM-S,Hz:60|Voltage:200/400|Phase:3|HP:1.5|RPM:3600|Enclosure:ODP|Frame:143JM,
5739482,00156OT3H143JM-SG,Hz:60|Voltage:575|Phase:3|HP:1.5|RPM:3600|Enclosure:ODP|Frame:143JM,
5739481,00156OT3E143JPV-S,Hz:60|Voltage:230/460|Phase:3|HP:1.5|RPM:3600|Enclosure:ODP|Frame:143JP,
5739480,00156OT3E143JMV-S,Hz:60|Voltage:230/460|Phase:3|HP:1.5|RPM:3600|Enclosure:ODP|Frame:143JM,
5739479,00156OS1BCD56-S,Hz:60|Voltage:115/208-230|Phase:1|HP:1.5|RPM:3600|Enclosure:ODP|Frame:56,
5739478,00156ET3WAL90S-W22,Hz:60/50|Voltage:220/240/380/415/460|Phase:3|Hp:1.5|RPM:3600|Enclosure:TEFC|Frame:90S,
5739477,00156ET3WAL90SFF-W22,Hz:60/50|Voltage:220/240/380/415/460|Phase:3|Hp:1.5|RPM:3600|Enclosure:TEFC|Frame:90S,
5739476,00156ET3V56C-S,Hz:60|Voltage:200/400|Phase:3|HP:1.5|RPM:3600|Enclosure:TEFC|Frame:56C,
5739475,00156ET3H143JM-W22,Hz:60|Voltage:575|Phase:3|HP:1.5|RPM:3600|Enclosure:TEFC|Frame:143JM,
5739474,00156ET3H143JM-SG,Hz:60|Voltage:575|Phase:3|HP:1.5|RPM:3600|Enclosure:TEFC|Frame:143JM,
