"ID","ATTRIBUTES"
1310334,"Enclosure:IC411-TEFC|Frame:284/6T|HP:15|Hz:60|Phase:3|RPM:1175|Voltage:575"
1310335,"Enclosure:IC411-TEFC|Frame:284/6T|HP:15|Hz:60|Phase:3|RPM:1175|Voltage:460"
1310336,"Enclosure:IC411-TEFC|Frame:284/6T|HP:15|Hz:60|Phase:3|RPM:1175|Voltage:460"
1310337,"Enclosure:IC411-TEFC|Frame:254/6T|HP:15|Hz:60|Phase:3|RPM:1765|Voltage:575"
1310338,"Enclosure:IC411-TEFC|Frame:254/6T|HP:15|Hz:60|Phase:3|RPM:1765|Voltage:460"
1310339,"Enclosure:IC411-TEFC|Frame:254/6T|HP:15|Hz:60|Phase:3|RPM:1765|Voltage:460"
1310340,"Enclosure:IC411-TEFC|Frame:254/6T|HP:15|Hz:60|Phase:3|RPM:3530|Voltage:575"
1310341,"Enclosure:IC411-TEFC|Frame:254/6T|HP:15|Hz:60|Phase:3|RPM:3530|Voltage:460"
1310342,"Enclosure:IC411-TEFC|Frame:254/6T|HP:15|Hz:60|Phase:3|RPM:3530|Voltage:460"
1310343,"Enclosure:IC411-TEFC|Frame:324TC|HP:20|Hz:60|Phase:3|RPM:900|Voltage:460"
1310344,"Enclosure:IC411-TEFC|Frame:324T|HP:20|Hz:60|Phase:3|RPM:900|Voltage:460"
1310345,"Enclosure:IC411-TEFC|Frame:284/6T|HP:20|Hz:60|Phase:3|RPM:1175|Voltage:575"
1310346,"Enclosure:IC411-TEFC|Frame:284/6T|HP:20|Hz:60|Phase:3|RPM:1175|Voltage:460"
1310347,"Enclosure:IC411-TEFC|Frame:284/6T|HP:20|Hz:60|Phase:3|RPM:1175|Voltage:460"
1310348,"Enclosure:IC411-TEFC|Frame:254/6T|HP:20|Hz:60|Phase:3|RPM:1765|Voltage:575"
1310349,"Enclosure:IC411-TEFC|Frame:254/6T|HP:20|Hz:60|Phase:3|RPM:1765|Voltage:460"
1310350,"Enclosure:IC411-TEFC|Frame:254/6T|HP:20|Hz:60|Phase:3|RPM:1765|Voltage:460"
1310351,"Enclosure:IC411-TEFC|Frame:254/6T|HP:20|Hz:60|Phase:3|RPM:3520|Voltage:575"
1310352,"Enclosure:IC411-TEFC|Frame:254/6T|HP:20|Hz:60|Phase:3|RPM:3520|Voltage:460"
1310353,"Enclosure:IC411-TEFC|Frame:254/6T|HP:20|Hz:60|Phase:3|RPM:3520|Voltage:460"
1310354,"Enclosure:IC411-TEFC|Frame:324/6T|HP:25|Hz:60|Phase:3|RPM:880|Voltage:460"
1310355,"Enclosure:IC411-TEFC|Frame:324/6T|HP:25|Hz:60|Phase:3|RPM:880|Voltage:460"
1310356,"Enclosure:IC411-TEFC|Frame:324/6T|HP:25|Hz:60|Phase:3|RPM:1180|Voltage:575"
1310357,"Enclosure:IC411-TEFC|Frame:324/6T|HP:25|Hz:60|Phase:3|RPM:1180|Voltage:460"
1310358,"Enclosure:IC411-TEFC|Frame:324/6T|HP:25|Hz:60|Phase:3|RPM:1180|Voltage:460"
1310359,"Enclosure:IC411-TEFC|Frame:284/6T|HP:25|Hz:60|Phase:3|RPM:1765|Voltage:575"
1310360,"Enclosure:IC411-TEFC|Frame:284/6T|HP:25|Hz:60|Phase:3|RPM:1765|Voltage:460"
1310361,"Enclosure:IC411-TEFC|Frame:284/6T|HP:25|Hz:60|Phase:3|RPM:1765|Voltage:460"
1310362,"Enclosure:IC411-TEFC|Frame:284/6TS|HP:25|Hz:60|Phase:3|RPM:3535|Voltage:575"
1310363,"Enclosure:IC411-TEFC|Frame:284/6TS|HP:25|Hz:60|Phase:3|RPM:3535|Voltage:460"
1310364,"Enclosure:IC411-TEFC|Frame:284/6TS|HP:25|Hz:60|Phase:3|RPM:3535|Voltage:460"
1310365,"Enclosure:IC411-TEFC|Frame:364/5T|HP:30|Hz:60|Phase:3|RPM:880|Voltage:460"
1310366,"Enclosure:IC411-TEFC|Frame:364/5T|HP:30|Hz:60|Phase:3|RPM:880|Voltage:460"
1310367,"Enclosure:IC411-TEFC|Frame:324/6T|HP:30|Hz:60|Phase:3|RPM:1180|Voltage:575"
1310368,"Frame:326TC|HP:30|RPM:1200|Voltage:460"
1310369,"Enclosure:IC411-TEFC|Frame:324/6T|HP:30|Hz:60|Phase:3|RPM:1180|Voltage:460"
1310370,"Enclosure:IC411-TEFC|Frame:324/6T|HP:30|Hz:60|Phase:3|RPM:1180|Voltage:460"
1310371,"Enclosure:IC411-TEFC|Frame:284/6T|HP:30|Hz:60|Phase:3|RPM:1765|Voltage:575"
1310372,"Enclosure:IC411-TEFC|Frame:284/6T|HP:30|Hz:60|Phase:3|RPM:1765|Voltage:460"
1310373,"Enclosure:IC411-TEFC|Frame:284/6T|HP:30|Hz:60|Phase:3|RPM:1765|Voltage:460"
1310374,"Enclosure:IC411-TEFC|Frame:284/6TS|HP:30|Hz:60|Phase:3|RPM:3535|Voltage:575"
1310375,"Enclosure:IC411-TEFC|Frame:284/6TS|HP:30|Hz:60|Phase:3|RPM:3535|Voltage:460"
1310376,"Enclosure:IC411-TEFC|Frame:284/6TS|HP:30|Hz:60|Phase:3|RPM:3535|Voltage:460"
1310377,"Enclosure:IC411-TEFC|Frame:364/5T|HP:40|Hz:60|Phase:3|RPM:880|Voltage:460"
1310378,"Enclosure:IC411-TEFC|Frame:364/5T|HP:40|Hz:60|Phase:3|RPM:880|Voltage:460"
1310379,"Enclosure:IC411-TEFC|Frame:364/5T|HP:40|Hz:60|Phase:3|RPM:1180|Voltage:575"
